user_id,days,TotalCount
15159600,3626,35245
92790349,3100,2392
459876432,2325,59645
547184768,2237,18143
723916608729575425,760,9919
1004244764,1989,4758
2210753587,1642,944
49190798,3258,31027
928767257081270275,194,5161
4417631620,897,32697
18621090,3425,12978
930849842628263936,189,2585
2776710122,1364,38
49321702,3258,51473
3352252505,1058,8566
1276124900,1893,71153
879060476,2047,61581
793967097550409728,566,173742
455972590,2330,50961
2541122973,1473,67848
573715595,2207,1515
16426922,3528,11016
18083420,3449,100176
269211359,2621,84197
869549404746919937,358,16
4330569813,905,23316
172957079,2853,1388
803320904411267072,541,95
75190347,3169,48860
74149816,3173,211917
16408881,3530,127999
2273723534,1601,3062
167550475,2868,21324
74870032,3170,4219
957667623268954114,115,1701
2573675870,1435,12397
42760278,3283,51001
34920533,3316,18530
1015908282,1984,31682
949630909233410048,137,940
60429759,3222,5403
862135135524630528,378,13003
516186294,2269,2046
947355153916497920,143,23272
28450531,3337,78803
17760630,3461,48414
3488046674,988,10045
604883440,2172,3876
1564194199,1786,1469
3363607880,1000,9808
26218224,3347,12337
208673100,2765,19682
48754929,3260,173291
720414809343176705,769,22646
481308204,2302,6159
933750465912868869,181,476
100332944,3067,24389
3824077212,958,182437
3308686370,1020,65216
983563670,1998,30333
734630712754745345,730,2393
16240608,3541,14236
104342536,3052,5488
47530655,3263,138
101027684,3064,1433
3432315314,993,427
215178490,2748,8853
1257645007,1900,307169
779751617419673600,606,17910
578452611,2202,3984
1575783204,1781,4408
864579337,2055,22410
4218399803,917,1240
2992643773,1217,141717
299466161,2564,5291
145676421,2926,1142
24687735,3355,45703
959787970940284928,109,873
2844396602,1324,2559
4603513879,886,42847
709093741462589440,801,8635
862656732803121152,377,3835
300501843,2563,85005
927092933580374022,199,12050
260979430,2636,25865
414194957,2380,4920
829036768624271362,470,517
936236963698442241,174,23794
50446226,3255,156358
79835407,3153,37767
27109121,3344,57868
369602944,2450,135251
902486645923917824,267,2420
801174942725177344,547,55972
115694587,3015,152045
1170521407,1926,302
840292746,2069,8162
796182711450804224,560,63269
116628885,3011,5235
21438041,3379,4648
14642026,3671,23644
30171714,3330,4556
2857161232,1298,26390
891357971799789568,298,12732
842997128481800193,431,4657
1544834904,1793,627
775782348625444864,617,12067
45047640,3273,12329
944715236111724545,150,2780
237511010,2687,9879
1117414250,1945,1314
795983014316621824,561,72
350968505,2480,2666
23237571,3364,61657
954797366623731712,123,1157
813561097051574272,512,50512
246082925,2667,33711
966335323981647872,91,207
358262744,2469,21788
509080701,2275,34773
1449545179,1827,11754
911544698,2032,47624
2734574376,1377,49889
22929686,3366,94028
3054270273,1185,26365
3059463425,1184,9431
4488204677,890,8354
211029138,2759,40316
867788599017820161,363,12300
2515352413,1462,43729
2837771847,1311,7619
593513239,2185,169205
1466009443,1820,767115
40961343,3292,1441
2281589456,1596,4509
33519886,3320,5817
757548268519772161,667,90642
803593153521582080,540,94066
1638963284,1755,12989
3430616477,1008,331880
898904244,2038,71989
746947886366195712,696,14441
30788083,3327,3833
2858925305,1297,13008
3060125723,1184,7100
22718873,3367,52131
21498971,3378,13647
785274225632370690,590,11516
4101882913,933,51017
108617838,3039,6964
778410554935222272,609,31240
3120221800,1153,3070
17888709,3456,129339
1199259601,1918,17793
315413807,2538,5300
16190532,3544,11877
331143907,2512,24217
941800225911595017,159,30
933750465912868869,181,476
710450933717737473,797,44340
4632289195,883,1774
17456691,3473,40664
45079860,3273,46645
3390214067,1034,29341
21545575,3377,6438
2216662325,1625,28539
260728686,2637,13488
704319395862937601,814,107878
910434647955341312,245,34
28670729,3336,22541
872560658,2051,9533
840620034976174080,438,2169
827950980184555520,473,5787
473598677,2310,7361
46933704,3266,2235
942171245692571648,157,7715
800928751664197632,547,78477
873281679569408000,348,1154
1446885762,1828,2465
772606703774892032,625,54561
15158448,3626,1085
16694382,3511,9986
757060562916220928,668,30560
879739719592103938,330,94376
478129767,2305,54756
796397259894226945,560,7803
731855934675255297,738,181942
2763527634,1368,288295
181340211,2831,4277
250792003,2658,86
195738913,2795,216435
3012903296,1200,11456
183693634,2826,1243
110459289,3033,276180
853882141,2061,6046
873199398695698433,348,10192
295790580,2571,13376
237935961,2686,2287
3188238989,1129,124507
467016100,2317,15886
3342518476,1065,302
414794763,2379,102212
780020258639900672,605,127
923323292542529537,209,10264
875786928079196161,341,11490
793475743,2091,850
807685182664876032,529,16044
2861253565,1314,95376
712625179,2130,36720
77902948,3159,31798
857437546405654529,391,6082
16082911,3551,37166
959559552,2010,40281
361626502,2463,23669
513724263,2271,195313
780537959338487812,603,150897
830819446142885888,465,98399
959502892141969408,110,1498
2194758303,1640,45753
1949489786,1687,5512
280703283,2599,193
812101377057030149,516,18818
840931622690131969,437,9417
2206071985,1644,3739
969000872637186048,83,0
3380640665,1041,39293
512465595,2273,22352
3288996147,1101,9868
769232687618002944,635,55
16808883,3506,1829
706895564575617025,807,256
3383116294,1039,149022
2210845220,1642,2441
3140149191,1143,3270
832674511459807235,460,62025
230826920,2705,58814
927092933580374022,199,12051
7078452,3984,5720
2171619657,1658,94282
2734752347,1386,1674
769889801512169472,633,65377
713764747779244032,788,313
393701691,2408,22945
2499062460,1468,11599
561581748,2221,3121
211771914,2757,2372
816176540690120704,505,9628
1468492435,1819,7585
4027121542,943,13908
2237915732,1626,95595
264934281,2629,33049
4740800149,863,27549
1327354904,1875,28007
905533951,2035,185
526601851,2259,104502
926615403098501120,200,16765
196212075,2794,9643
270622633,2618,5239
15947342,3561,20840
313390442,2541,738
800928751664197632,547,78876
845415022540967936,424,34285
2654764483,1406,20300
876094218221092868,340,11492
3436114605,1004,83292
14276218,3704,10090
37263055,3308,73624
923193217276768256,210,7259
824321600078151686,483,3004
828051385,2074,16532
703735776635461633,815,14657
251968824,2655,52281
873885393372028928,346,5209
814963971337895936,509,27282
15514798,3593,643
294413590,2573,17367
966715972848517121,90,1273
911366815808286720,242,4340
4341624133,911,10398
250995391,2657,23455
18546349,3428,2172
742205994185302017,709,16889
1160775618,1930,12432
923619318893633536,209,2177
910834757927358470,244,1318
845790106728390656,423,8359
930101649993097217,191,3700
906988423,2034,3108
85361683,3131,6750
789109358709862400,580,43682
63747308,3211,21742
116916044,3010,50859
277754474,2604,14337
885173043776978944,315,8387
942365280357048320,157,12983
947893380612227072,142,3117
415399800,2378,4577
308004665,2550,20848
2615155192,1437,172126
924391309,2026,150512
52418728,3249,4431
804136622153498624,538,15043
69196651,3191,12863
128554081,2974,21009
933145092,2022,28565
17556536,3469,9400
56110264,3237,28203
751510395123269636,684,35256
330683027,2512,4537
2808526772,1347,3699
495602226,2286,405371
757306095119372288,668,8877
358279270,2469,41436
1209248528,1916,6317
2932566770,1254,6039
507877806,2276,114763
824120433662459905,483,10892
746388429328519168,698,288032
817534560346873856,501,7961
244542203,2671,506
634617333,2140,2121
311281119,2544,15066
213064031,2754,25915
2312490275,1575,10698
936066809966616579,174,18201
788922176019640320,580,6542
2981144307,1223,1125
537792459,2248,103
23456725,3362,67537
937012698394460160,172,2369
921562006955724800,214,18021
2350554128,1555,1938
271721700,2616,10619
1442769487,1829,3968
939977258663600133,164,1427
345121911,2489,13619
54731329,3241,59357
178205270,2839,35408
2849177269,1322,2763
26630625,3345,16598
2246438870,1620,6745
930964766,2023,29306
64566039,3207,4893
868950652176576513,359,22790
917107450045784065,227,6801
296080440,2570,35335
3227882207,1117,54637
883389716942340105,320,5199
3387727233,1036,61209
833616248,2072,11141
812697114,2082,30336
212735740,2755,8018
937676982145507329,170,8374
1952542010,1686,12029
130525384,2968,46475
734436175587475456,731,72747
868523826447089664,361,1844
274048823,2612,2676
870782044430753792,354,57104
53407468,3246,49806
306208516,2553,137168
190937995,2807,4490
955291153573740545,121,690
346402393,2487,20882
939727889599262721,164,5832
196280459,2794,32328
829740186842103809,468,23921
822443079030501376,488,41757
575003514,2205,1045
2964974777,1233,33914
821376339940876291,491,35043
2350554128,1555,1938
3983913323,948,340
895893854389321730,285,830
2350554128,1555,1938
2339595207,1561,17479
558812434,2224,7638
4559072897,884,18007
25312212,3352,31066
19880131,3398,57739
753986822301110272,677,12681
880819093976170498,327,28813
4819097362,858,47597
759116118497910784,663,2931
776570051696754689,614,5983
4701202164,871,2342
156848287,2896,19888
785940607940366336,589,19025
284239036,2591,10939
825749075546996736,479,20239
14391953,3690,13156
818648217013329920,498,21094
2519567960,1460,9810
318440306,2533,2444
1420172190,1838,26366
282098746,2596,574742
799695920002568192,551,5327
541402714,2244,10521
1620479270,1763,1366
16671012,3513,54544
634735456,2140,1169
173688702,2851,737
25135325,3353,18369
961979311895932928,103,2205
825395480028852225,480,18315
1925743736,1694,25435
892386096,2041,16000
4480906040,898,223539
14156219,3720,14759
820802665982676992,492,448
278419563,2603,10729
936236963698442241,174,23520
854088145675145219,401,31585
23170897,3364,3730
804811977176580097,537,31795
35395312,3314,20987
1327636652,1875,4071
827295051852107778,474,5023
155002401,2902,61
775073115005132800,619,5779
2220403094,1637,7108
3110176476,1153,3737
36076580,3312,3721
778488883,2098,65178
23345913,3363,84942
842062742752243715,434,2006
33130137,3321,29385
957762961379966977,114,40
200631271,2783,87415
4793753238,853,929
2575286384,1435,3831
4180352153,922,372994
853008369623453696,403,26914
42924745,3283,38591
2494330814,1470,12212
525798773,2260,40903
719152463,1679,36006
735247279800516608,728,2743
935913201950167040,175,583
121848279,2996,3056
5695632,4040,6460409
185189319,2822,5325
102716828,3058,12513
909429318937403393,248,63975
705441738391838720,811,86587
42543528,3284,9360
791324106,2092,4753
269793965,2620,124052
2327418119,1567,5412
191471032,2806,5135
21548838,3377,23650
794136673135181824,566,195433
119965416,3001,94748
933036525599821834,183,7903
18194928,3444,87769
341191499,2495,52064
182907865,2828,265
3395460531,1028,95872
2492659458,1471,43037
832642893470953472,460,34611
913297869108416513,237,22387
1699495232,1732,48573
597873702,2180,38488
2169482500,1660,68890
87853240,3120,4250
196573842,2793,2560
2657499877,1405,36450
823287122631102464,486,62812
500589735,2281,86608
361845329,2463,14071
889310307075719169,303,6879
829489324509057025,468,4596
908098986334150662,251,1532
3358751806,1054,31440
843969429952118784,428,5902
815793865030397952,506,4939
3233008698,1086,42178
19346837,3408,4120
122960146,2992,208058
831527285115207682,463,31848
31614824,3324,17681
706618136171323392,807,44604
825501876208680960,479,6019
805561968438321152,534,7849
48737488,3260,4119
2841967894,1308,2300
827208348433006593,475,29666
904366851081240578,262,1521
564836634,2217,5101
907722451831873536,253,13764
897986692128178176,279,316
360130771,2466,11841
751145986408361984,685,59464
773727682119004160,622,13097
1006366477,1988,46790
23594746,3361,1315
3337343044,1068,73588
797547199928422401,557,190669
1381019210,1853,394
753301531,2110,1052
874426988349476864,344,16453
93457352,3097,18626
746750606744948737,697,47364
942866918217838592,156,10903
548592303,2236,6217
532773823,2253,3698
1919373924,1696,17286
3122357954,1148,19791
220561434,2733,15176
30265665,3330,119366
1074785479,1960,2730
4841505674,843,98314
756322658342596608,670,26008
794136673135181824,566,195433
960336490927595520,107,417
16558638,3520,43484
1548069955,1792,16067
18227879,3443,2123
4478612352,899,51669
1537722990,1796,7462
179952711,2835,42308
860547014236536833,383,13630
7214092,3978,25341
817515436610875393,501,64662
933486456731029505,181,7241
570859259,2210,25130
1938824527,1691,39477
755394307,2109,1521
77602579,3160,5091
777150946912722945,613,166552
868523826447089664,361,1844
809779553027719168,523,2132
58052610,3230,196832
234776222,2694,2333
260036406,2638,9378
25945502,3348,8660
196791283,2792,856
2871734055,1289,18124
827725870030782465,473,8546
109509376,3036,48758
3033204441,1196,4659
1665442230,1745,4370
758353855520256000,665,20822
33533566,3320,17723
766767916565966848,641,4553
3295715749,1032,20147
2217063241,1638,183715
939264501148348416,166,10196
773169389902270469,624,213093
834109902595489792,456,4538
81724227,3145,22347
940711284986740736,162,186
26477054,3346,3650
2944343061,1243,12636
2573729642,1435,118258
1605841508,1769,60
61342999,3219,6699
882341675078750209,323,18668
28104354,3339,197288
819369344752816128,496,200213
819707386466160640,495,40657
2514210956,1462,19343
950836934921916416,134,10975
929212092606947328,193,12023
32777872,3322,10607
42931112,3283,1848
784936985685209088,591,92284
2636169508,1429,75
46883538,3266,1434
22132565,3372,1854
48493229,3261,3291
744292254508974080,703,9185
295790580,2571,13400
49023843,3259,6079
246498739,2667,109254
2564306545,1440,108234
796055558046576640,561,1087
3870247219,954,773
2960686161,1235,14551
785645577346256896,589,25657
2424616483,1511,164493
512608908,2272,48307
854908276512702464,398,21529
514689878,2271,3118
45763040,3270,11828
266706213,2626,8179
65967525,3203,23170
930305280,2024,25625
19557007,3404,11470
3193836186,1106,66730
828679521251520512,471,515
722245590856429568,764,2115
316208642,2536,150648
822928773129584641,487,39727
862037634,2057,12961
960360135095812096,107,1878
130128708,2969,69461
19073217,3414,7059
788992434143318017,580,42951
423420622,2368,8570
125218969,2984,85413
280662664,2599,77101
227381114,2715,8717
349779229,2482,16836
881206880,2046,750
1957156412,1684,16804
16963091,3497,3095
379517721,2432,8833
3250105759,1069,56564
826570605168381954,476,64609
4579908747,882,3024
873909369875943424,346,2749
1146794522,1934,3169
823188763551690752,486,48086
2733811994,1377,17559
712540229966671873,791,448
165521111,2873,3712
263354631,2632,51679
3347849781,1061,37142
2987823817,1221,69602
902535696983961602,267,7096
781551552058261504,601,7160
375434404,2439,91273
115886108,3014,2086
312384479,2542,14057
177046597,2842,5546
832037597551562752,461,18488
257156669,2645,1555
84415067,3135,46270
251377843,2656,3974
2910162720,1275,188
2750309985,1369,1691
55476641,3239,7359
2766373065,1351,727
18315919,3439,5716
2499829758,1468,9314
817583913975435265,501,48844
806269898628403200,533,21481
742705367101112321,708,50733
1473637028,1817,53986
747932927439208448,693,1875
801184203169759233,547,8832
199909145,2784,4654
43590098,3280,36468
157602310,2894,8190
796761850310488066,559,211245
113782431,3021,12240
3051047575,1180,9687
838636040,2069,113968
37094406,3308,13675
519375166,2266,10157
875600567153733634,341,44219
19166087,3411,2745
1513214906,1805,12977
2346805082,1557,5832
835902191185637376,451,29789
3265498106,1056,20052
807442710873407488,529,17295
129954707,2969,23122
27442314,3342,16275
3291571357,1033,15233
35599355,3313,126723
205547336,2771,2382
718239605892497408,775,183481
49411533,3258,3475
32535236,3323,22269
1006535203,1988,6473
67778641,3196,24193
708474481644142592,802,3325
753986822301110272,677,12681
824520379779743744,482,107821
789139435036213250,580,34379
1887434546,1706,2440
355370633,2473,9376
479183126,2304,125543
520858506,2264,39153
244117260,2672,7463
64471796,3208,279
103881190,3054,1422
924325113666965504,207,73053
839549277777051648,441,20579
1733026586,1721,8268
97938478,3077,4946
29400172,3333,88263
248814554,2662,577
835653121703612416,451,32890
2361503887,1548,132
253344694,2652,11684
3172351964,1124,6459
2858774779,1314,39542
1410344198,1842,24684
2551189589,1467,4747
2357433948,1550,9120
115094250,3017,164361
758541675849404416,664,44017
22176617,3372,2271
449194238,2338,17430
476319854,2307,19545
1911751784,1699,11681
3370804054,1047,10574
